Date,BBCA,BBNI,BBRI,BMRI,ANTM,UNVR,TLKM,ICBP,PGAS,ASII,UNTR,GGRM,HMSP,MYOR,INDF
1/16/2014,10000,4305,1620,4312.5,856.776367,5560,2230,5425,4260,7300,19000,44800,2411.724854,1000,6725
1/17/2014,9900,4275,1665,4375,844.176758,5530,2225,5462.5,4385,6925,19300,45000,2411.724854,1040,6675
1/20/2014,9825,4235,1640,4375,865.176147,5610,2250,5487.5,4695,6825,19500,45350,2409.840576,1045,6750
1/21/2014,9850,4265,1665,4387.5,907.174988,5630,2255,5550,4700,6750,19800,45000,2424.913818,1070,6775
1/22/2014,9900,4230,1680,4475,898.775208,5700,2230,5800,4725,6800,20950,44825,2430.566406,1075,7175
1/23/2014,10200,4275,1740,4437.5,877.775818,5715,2225,5650,4685,6800,20950,43525,2448.46582,1075,7275
1/24/2014,10175,4300,1680,4337.5,873.575928,5615,2210,5600,4700,6525,19700,42150,2553.036865,1081,7275
1/27/2014,9800,4220,1650,4150,848.376648,5425,2150,5425,4560,6400,18650,40425,2551.152588,1082,6950
1/28/2014,10000,4330,1635,4137.5,844.176758,5540,2150,5337.5,4600,6375,18700,41000,2488.975342,1085,6950
1/29/2014,10000,4370,1660,4350,848.376648,5700,2230,5600,4760,6425,19400,42175,2485.207031,1090,6925
1/30/2014,9925,4360,1665,4350,865.176147,5710,2275,5500,4770,6425,19300,41900,2526.658447,1080,6975
2/3/2014,9825,4270,1660,4350,856.776367,5680,2220,5362.5,4790,6350,18975,41750,2505.932861,1078,6925
2/4/2014,9850,4220,1655,4262.5,844.176758,5570,2195,5387.5,4745,6250,18300,42600,2521.006104,1080,6825
2/5/2014,9950,4180,1665,4300,839.976868,5625,2235,5487.5,4820,6375,17975,43350,2564.341797,1080,6875
2/6/2014,10150,4230,1680,4312.5,839.976868,5640,2305,5550,4830,6400,17900,44350,2628.403076,1073,7025
2/7/2014,10250,4250,1745,4387.5,848.376648,5645,2295,5575,4830,6525,18200,43900,2675.50708,1080,7050
2/10/2014,10050,4280,1740,4375,852.576477,5620,2295,5550,4825,6500,17975,44500,2675.50708,1078,7050
2/11/2014,10150,4280,1760,4475,873.575928,5520,2275,5525,4800,6575,18450,44500,2675.50708,1070,6900
2/12/2014,10300,4310,1735,4487.5,869.376038,5600,2290,5475,4805,6650,18500,44450,2607.67749,1100,7000
2/13/2014,10250,4315,1740,4500,852.576477,5625,2265,5462.5,4790,6650,18625,44350,2628.403076,1136,6975
2/14/2014,10375,4380,1745,4512.5,852.576477,5675,2250,5437.5,4930,6700,18300,43650,2609.561523,1148,7000
2/17/2014,10475,4470,1790,4575,869.376038,5675,2275,5400,4955,6825,18475,43650,2609.561523,1168,7025
2/18/2014,10400,4450,1800,4562.5,890.375488,5615,2305,5350,4965,6800,18525,45500,2600.140625,1180,7000
2/19/2014,10250,4470,1875,4562.5,890.375488,5680,2330,5400,5050,6950,18575,46750,2596.372314,1191,7000
2/20/2014,10400,4500,1910,4612.5,877.775818,5660,2360,5387.5,5050,6900,18650,46600,2596.372314,1206,7000
2/21/2014,10450,4725,1930,4712.5,886.175598,5680,2400,5450,5000,6975,18600,47900,2588.835693,1216,7050
2/24/2014,10400,4655,1930,4700,881.975708,5675,2375,5600,5000,6775,18525,47850,2588.835693,1224,6975
2/25/2014,10375,4545,1885,4525,869.376038,5680,2290,5625,4950,6700,18475,47000,2581.299072,1224,6975
2/26/2014,10275,4415,1885,4475,869.376038,5605,2285,5450,4865,6550,18325,46900,2596.372314,1212,6950
2/27/2014,10300,4505,1840,4500,877.775818,5605,2285,5500,4900,6700,18550,48200,2581.299072,1212,7025
2/28/2014,10225,4550,1855,4550,873.575928,5715,2325,5587.5,4900,6950,18975,47700,2581.299072,1204,7175
3/3/2014,10275,4450,1850,4550,873.575928,5655,2300,5562.5,4940,6800,18850,47350,2581.299072,1204,7150
3/4/2014,10475,4505,1830,4562.5,873.575928,5605,2300,5462.5,4945,6825,19050,47500,2585.067383,1204,7125
3/5/2014,10550,4620,1855,4700,907.174988,5625,2320,5475,5000,7025,19400,47875,2600.140625,1200,7225
3/6/2014,10575,4810,1905,4700,949.173828,5660,2310,5462.5,5000,7025,20000,47000,2618.982422,1210,7400
3/7/2014,10600,4825,1850,4625,949.173828,5625,2295,5450,4960,7000,19400,47200,2607.67749,1204,7425
3/10/2014,10500,4840,1815,4600,923.974548,5650,2185,5437.5,4960,7275,19350,47350,2600.140625,1214,7400
3/11/2014,10400,4850,1845,4687.5,936.574158,5695,2180,5500,4915,7250,19825,47050,2592.604004,1208,7500
3/12/2014,10350,4850,1830,4612.5,919.774658,5800,2165,5500,4985,7225,19500,47025,2600.140625,1208,7550
3/13/2014,10375,4855,1865,4650,928.174438,6060,2190,5512.5,5175,7275,19800,48450,2618.982422,1209,7700
3/14/2014,11075,5175,2060,5075,928.174438,6175,2280,5550,5275,7800,20225,49000,2622.750732,1213,7750
3/17/2014,10950,5150,2000,4987.5,923.974548,5945,2250,5575,5300,7925,20225,48275,2611.445801,1208,7675
3/18/2014,10800,5050,1940,4862.5,944.973938,5795,2210,5425,5175,7700,20225,47175,2600.140625,1147,7500
3/19/2014,10700,4980,1965,4887.5,991.172668,5780,2260,5412.5,5075,7875,20600,46550,2602.967041,1184,7475
3/20/2014,10425,4765,1910,4675,949.173828,5625,2190,5400,4880,7550,19750,45450,2600.140625,1200,7225
3/21/2014,10325,4800,1860,4687.5,953.373718,5625,2160,5487.5,5175,7350,19900,46100,2600.140625,1200,7325
3/24/2014,10275,4810,1885,4750,970.173279,5660,2230,5100,4995,7275,20400,46250,2600.140625,1200,7050
3/25/2014,10300,4800,1905,4762.5,961.773499,5650,2190,5000,4950,7250,20750,45100,2592.604004,1200,7025
3/26/2014,10375,4850,1890,4787.5,961.773499,5745,2210,5025,5025,7300,20100,47500,2600.140625,1210,7075
3/27/2014,10350,4900,1890,4700,953.373718,5740,2175,5075,5125,7250,20100,49150,2598.256592,1200,7250
3/28/2014,10600,4960,1915,4725,953.373718,5850,2215,5050,5125,7375,20750,49400,2600.140625,1200,7300
4/1/2014,10950,5150,2000,4975,961.773499,6000,2255,5037.5,5250,7675,21000,50900,2603.90918,1203,7425
4/2/2014,10900,5150,2000,5075,957.573608,5985,2250,5000,5125,7725,20950,51475,2618.982422,1200,7400
4/3/2014,10950,5225,2020,5150,970.173279,6000,2260,5025,5150,7800,20925,50500,2618.982422,1212,7300
4/4/2014,10850,5125,1990,5062.5,961.773499,5880,2275,5000,5125,7800,19950,48900,2635.939697,1196,7150
4/7/2014,10900,5150,2005,5125,949.173828,5990,2320,5037.5,5325,8000,20700,50200,2637.823975,1200,7225
4/8/2014,10950,5200,2035,5125,944.973938,5935,2330,5000,5275,8025,20900,50750,2637.823975,1190,7175
4/9/2014,10950,5200,2035,5125,944.973938,5935,2330,5000,5275,8025,20900,50750,2637.823975,1190,7175
4/10/2014,10900,4910,1885,4825,919.774658,5910,2260,4962.5,5200,7525,20500,49200,2594.488281,1184,7025
4/11/2014,11100,4920,1910,4850,907.174988,6105,2315,4962.5,5275,7675,20925,49000,2592.604004,1168,7200
4/14/2014,11250,4950,1955,4875,944.973938,6150,2340,5000,5325,7700,21200,49600,2618.982422,1185,7225
4/15/2014,11100,4995,1970,4875,928.174438,6135,2300,5025,5400,7725,21500,49400,2622.750732,1185,7150
4/16/2014,11050,5025,1990,4987.5,940.774048,6020,2320,4987.5,5250,7750,21250,49150,2596.372314,1168,7050
4/17/2014,11200,5050,2000,4925,944.973938,6160,2325,4987.5,5350,7825,21600,50600,2617.098145,1184,7200
4/21/2014,11175,5075,2010,4912.5,953.373718,6140,2315,4987.5,5400,7900,21600,50600,2600.140625,1184,7175
4/22/2014,11050,5075,2040,4925,970.173279,6165,2335,4987.5,5400,7850,21900,51875,2600.140625,1184,7225
4/23/2014,11050,5075,2005,4950,1041.571289,5995,2340,5000,5425,7900,22000,52500,2599.19873,1146,7150
4/24/2014,11000,5000,2010,4937.5,1020.571899,5860,2355,5000,5475,7950,21950,54550,2601.082764,1147,7200
4/25/2014,11000,5050,2000,4950,1003.772339,5805,2365,4987.5,5525,7875,21750,54550,2600.140625,1160,7150
4/28/2014,10600,4970,1965,4875,1016.372009,5715,2330,5000,5475,7600,21000,55050,2600.140625,1125,7000
4/29/2014,11000,4835,1955,4900,1007.972229,5800,2270,5000,5300,7475,21900,55750,2600.140625,1120,7025
4/30/2014,11000,4815,1980,4912.5,986.972778,5850,2265,5000,5325,7425,21700,56500,2634.055664,1120,7050
5/2/2014,10975,4825,2010,4937.5,965.973389,5840,2300,4987.5,5300,7425,22200,57300,2788.556641,1143,7050
5/5/2014,10975,4775,2015,4925,970.173279,5945,2325,4987.5,5275,7425,22100,57800,2786.672607,1148,7025
5/6/2014,11000,4780,2005,4937.5,991.172668,5875,2330,4987.5,5275,7400,22150,55850,2634.055664,1150,7025
5/7/2014,11000,4820,2035,4987.5,995.372559,6045,2350,5000,5350,7500,22275,53500,2637.823975,1131,7025
5/8/2014,11050,4860,2015,5012.5,1007.972229,6080,2345,4987.5,5275,7475,22225,54000,2637.823975,1137,7025
5/9/2014,11200,4865,2025,5037.5,1062.570679,6150,2350,4987.5,5275,7475,22300,56000,2675.50708,1136,7050
5/12/2014,11200,4855,2015,4987.5,1062.570679,6115,2350,4975,5475,7500,22375,55500,2656.665527,1148,7075
5/13/2014,11200,4870,2010,5037.5,1062.570679,6040,2360,5000,5450,7425,22400,56300,2637.823975,1160,7050
5/14/2014,11350,4960,2115,5162.5,1058.37085,6160,2400,5150,5475,7575,22450,56900,2656.665527,1169,7050
5/16/2014,11350,5025,2155,5300,1024.771729,6160,2535,5162.5,5525,7675,22000,57025,2656.665527,1184,7100
5/19/2014,11350,4950,2195,5312.5,1007.972229,6100,2580,5112.5,5575,7700,21825,57000,2656.665527,1172,7025
5/20/2014,11150,4805,2110,5050,1003.772339,5920,2430,4987.5,5475,7500,21175,55000,2600.140625,1138,6775
5/21/2014,11175,4810,2095,5075,999.572449,6000,2480,5025,5600,7500,21450,53550,2581.299072,1152,6750
5/22/2014,11425,4860,2160,5187.5,1049.971069,6005,2535,4987.5,5725,7600,21650,53500,2590.719971,1172,6775
5/23/2014,11375,4895,2165,5187.5,1041.571289,6005,2535,5100,5750,7500,21625,53500,2590.719971,1156,6700
5/26/2014,11300,4885,2135,5162.5,1024.771729,6025,2565,5087.5,5700,7450,21625,53525,2581.299072,1150,6775
5/28/2014,11275,4950,2140,5187.5,1033.171509,6040,2550,5137.5,5725,7450,22000,53950,2581.299072,1153,6800
5/30/2014,10775,4775,2040,5087.5,1007.972229,5825,2575,5100,5425,7075,21675,52050,2596.372314,1154,6825
6/2/2014,11150,4780,2060,5100,986.972778,5950,2520,5037.5,5250,7225,22175,52000,2581.299072,1150,6875
6/3/2014,11250,4905,2070,5100,1007.972229,6010,2550,5037.5,5225,7225,22350,53500,2577.530762,1152,6950
6/4/2014,11050,4900,2055,5075,999.572449,6055,2520,5100,5225,7175,22450,53800,2577.530762,1147,6900
6/5/2014,11050,4870,2030,5100,1003.772339,6090,2520,5050,5325,7150,22550,53600,2569.994141,1147,6850
6/6/2014,11050,4830,2015,5037.5,991.172668,6095,2530,5050,5400,7200,22850,54250,2558.689209,1147,6800
6/9/2014,11075,4750,1975,4900,961.773499,5995,2470,5012.5,5425,7225,22650,54250,2532.311035,1150,6800
6/10/2014,11250,4865,2045,4987.5,965.973389,6040,2525,5100,5475,7400,22875,54900,2522.890137,1159,6850
6/11/2014,11250,4880,2055,4975,978.573059,6095,2480,5100,5500,7525,23000,54900,2522.890137,1170,6900
6/12/2014,11200,4810,2030,4962.5,953.373718,6000,2405,5100,5500,7450,23000,54025,2562.45752,1170,6875
6/13/2014,11075,4830,2035,4962.5,957.573608,5960,2440,5112.5,5425,7400,22900,53600,2549.268311,1169,6875
6/16/2014,11025,4825,2030,4925,957.573608,5930,2410,5000,5300,7250,21975,52975,2558.689209,1169,6800
6/17/2014,11075,4900,2035,4950,970.173279,5900,2420,5000,5450,7225,22525,53025,2558.689209,1169,6825
6/18/2014,11025,4900,2020,4937.5,970.173279,5880,2420,5000,5500,7175,22525,53000,2558.689209,1172,6825
6/19/2014,11050,4835,2010,4900,957.573608,5910,2410,5050,5500,7150,22525,52675,2581.299072,1172,6825
6/20/2014,10900,4820,2000,4900,944.973938,5975,2410,5050,5450,7150,22550,52600,2543.615967,1172,6825
6/23/2014,11000,4780,1985,4875,940.774048,5960,2455,4987.5,5450,7225,22725,52700,2543.615967,1172,6825
6/24/2014,10950,4780,2000,4887.5,936.574158,5940,2465,5000,5400,7275,23000,53500,2547.384277,1173,6825
6/25/2014,10700,4785,2015,4875,907.174988,5940,2450,4987.5,5400,7200,22900,52000,2536.079346,1173,6775
6/26/2014,11000,4790,2010,4925,915.574768,5960,2465,5000,5500,7225,23075,52975,2536.079346,1173,6825
6/27/2014,10825,4770,2020,4825,898.775208,5895,2425,4950,5450,7350,22750,52950,2536.079346,1185,6800
6/30/2014,11000,4765,2065,4862.5,915.574768,5855,2465,5000,5575,7275,23100,53500,2536.079346,1176,6700
7/1/2014,11000,4785,2075,4912.5,923.974548,5950,2480,5037.5,5500,7350,22875,53100,2536.079346,1176,6750
7/2/2014,11075,4800,2060,4925,915.574768,6065,2500,5112.5,5525,7450,23150,52750,2543.615967,1176,6825
7/3/2014,10975,4745,2035,4825,953.373718,6040,2475,5075,5450,7350,23150,52550,2562.45752,1190,6825
7/4/2014,11100,4750,2040,4837.5,965.973389,6060,2525,5037.5,5425,7350,23150,53275,2573.762451,1177,6800
7/7/2014,11275,4845,2110,4962.5,965.973389,6180,2600,5112.5,5525,7500,23650,53400,2573.762451,1182,6900
7/8/2014,11300,4980,2235,5075,957.573608,6245,2615,5112.5,5525,7650,24000,53225,2569.994141,1182,6900
7/9/2014,11300,4980,2235,5075,957.573608,6245,2615,5112.5,5525,7650,24000,53225,2569.994141,1182,6900
7/10/2014,11475,5175,2335,5237.5,953.373718,6280,2590,5175,5700,7825,24600,53800,2600.140625,1183,7075
7/11/2014,11300,5050,2300,5250,940.774048,6080,2575,5037.5,5650,7550,23500,52475,2637.823975,1182,7100
7/14/2014,11300,5025,2275,5250,940.774048,6080,2610,5012.5,5700,7500,23725,52750,2618.982422,1185,7050
7/15/2014,11400,5075,2320,5275,949.173828,6275,2655,4987.5,5725,7600,23800,53050,2618.982422,1184,7050
7/16/2014,11650,5150,2280,5300,957.573608,6250,2650,5250,5900,7600,23300,53700,2600.140625,1182,7075
7/17/2014,11650,5075,2285,5312.5,944.973938,6180,2645,5250,5875,7600,22900,53550,2602.024902,1183,6975
7/18/2014,11650,5125,2315,5312.5,970.173279,6185,2680,5237.5,5900,7650,22725,53950,2618.982422,1183,7075
7/21/2014,11650,5150,2340,5325,978.573059,6220,2695,5250,6025,7725,23000,54000,2618.982422,1190,7050
7/22/2014,11675,4985,2285,5237.5,953.373718,6240,2650,5225,6075,7725,22825,54000,2609.561523,1194,7000
7/23/2014,11625,4975,2280,5250,953.373718,6245,2610,5262.5,6100,7700,22700,53500,2626.519043,1192,7050
7/24/2014,11650,5000,2275,5225,1062.570679,6230,2640,5237.5,6000,7675,22900,53150,2626.519043,1193,7075
7/25/2014,11600,5100,2240,5125,1066.77063,6150,2650,5225,5900,7725,22900,54200,2626.519043,1194,7075
8/4/2014,11725,5125,2195,5137.5,1024.771729,6295,2690,5300,6100,7900,23900,54400,2618.982422,1196,7175
8/5/2014,11750,5150,2165,5200,1033.171509,6180,2710,5275,6000,7800,24025,54600,2618.982422,1182,7075
8/6/2014,11750,4995,2125,5137.5,1028.97168,6150,2655,5175,5775,7625,23800,54300,2581.299072,1198,7050
8/7/2014,11600,5075,2160,5100,1062.570679,6155,2690,5237.5,5725,7675,23975,53300,2562.45752,1197,7000
8/8/2014,11625,5075,2150,5100,1045.771118,6100,2700,5175,5725,7550,23975,52950,2585.067383,1200,6975
8/11/2014,11700,5100,2185,5237.5,1041.571289,6250,2750,5187.5,5850,7650,24175,53975,2558.689209,1204,7075
8/12/2014,11700,5125,2180,5250,1049.971069,6270,2780,5187.5,5925,7650,23675,54400,2590.719971,1204,7100
8/13/2014,11750,5150,2185,5250,1045.771118,6400,2785,5250,5950,7725,24400,55050,2634.055664,1204,7125
8/14/2014,11750,5175,2165,5237.5,1037.37146,6395,2755,5225,5850,7725,24100,55000,2637.823975,1204,7150
8/15/2014,11800,5175,2150,5225,1037.37146,6380,2710,5237.5,5875,7650,24125,54400,2637.823975,1160,7100
8/18/2014,11775,5250,2160,5237.5,1033.171509,6300,2725,5225,5850,7675,24100,54500,2638.766113,1172,7125
8/19/2014,11675,5300,2170,5262.5,1033.171509,6290,2700,5112.5,5850,7675,24225,54500,2645.360596,1183,7000
8/20/2014,11775,5300,2205,5275,1037.37146,6380,2725,5137.5,5900,7725,24400,55000,2639.708008,1188,7075
8/21/2014,11800,5400,2240,5275,1041.571289,6380,2715,5125,5950,7775,24175,55600,2637.823975,1204,7125
8/22/2014,11800,5350,2255,5262.5,1033.171509,6320,2685,5050,5975,7725,23525,55500,2643.476318,1216,7100
8/25/2014,11775,5425,2260,5287.5,1028.97168,6300,2685,5150,5975,7625,23150,55025,2643.476318,1218,7075
8/26/2014,11800,5325,2215,5237.5,999.572449,6335,2705,5137.5,5950,7600,22675,53700,2656.665527,1200,7000
8/27/2014,11850,5350,2225,5275,999.572449,6390,2735,5250,5950,7600,22125,54800,2656.665527,1200,6950
8/28/2014,11850,5450,2220,5262.5,1012.172119,6420,2720,5275,5950,7675,22125,54600,2656.665527,1216,6950
8/29/2014,11200,5350,2210,5187.5,1003.772339,6205,2665,5250,5800,7575,22150,54000,2662.318115,1225,6875
9/1/2014,11700,5375,2210,5250,974.373169,6400,2710,5450,5825,7625,22175,55025,2662.318115,1235,7025
9/2/2014,11700,5525,2220,5250,974.373169,6400,2700,5450,5850,7725,22225,55500,2662.318115,1231,7025
9/3/2014,11700,5650,2225,5275,970.173279,6400,2725,5475,5925,7675,22450,55000,2666.086426,1219,7075
9/4/2014,11800,5625,2210,5275,1003.772339,6335,2730,5450,5950,7550,21550,55075,2669.854736,1236,7025
9/5/2014,12100,5725,2190,5237.5,991.172668,6365,2730,5450,5975,7650,21550,55000,2666.086426,1244,6975
9/8/2014,12275,5725,2190,5275,1016.372009,6370,2835,5487.5,5950,7575,21800,55300,2666.086426,1236,7000
9/9/2014,12525,5675,2165,5237.5,999.572449,6260,2820,5425,5925,7500,21000,54150,2666.086426,1236,7000
9/10/2014,12350,5650,2150,5225,965.973389,6230,2810,5387.5,5950,7325,20400,54000,2656.665527,1208,6950
9/11/2014,12200,5800,2145,5200,957.573608,6235,2795,5325,5950,7250,20500,55000,2656.665527,1192,6950
9/12/2014,12050,5650,2115,5100,957.573608,6260,2790,5637.5,5950,7225,20850,55000,2677.391357,1183,7050
9/15/2014,12025,5650,2085,5112.5,953.373718,6265,2775,5625,6000,7300,20450,56000,2675.50708,1160,7025
9/16/2014,11950,5575,2065,5075,953.373718,6320,2795,5487.5,5950,7250,20375,56550,2673.623047,1164,6975
9/17/2014,12250,5625,2080,5137.5,957.573608,6380,2850,5600,5950,7275,20600,56750,2694.348633,1164,7075
9/18/2014,12550,5825,2100,5212.5,961.773499,6395,2875,5612.5,6025,7375,20775,56550,2694.348633,1162,7100
9/19/2014,12600,5825,2160,5262.5,923.974548,6350,2945,5650,5925,7350,21150,55500,2694.348633,1160,7100
9/22/2014,12800,5775,2160,5325,923.974548,6395,2870,5600,6050,7350,20950,56500,2694.348633,1184,7125
9/23/2014,12650,5800,2130,5350,940.774048,6300,2890,5412.5,6050,7250,20475,55700,2694.348633,1177,7025
9/24/2014,12475,5850,2120,5275,944.973938,6265,2870,5500,6000,7200,20600,55800,2698.116943,1182,7050
9/25/2014,12875,5775,2155,5262.5,953.373718,6260,2885,5575,6025,7175,20675,56550,2713.19043,1200,6925
9/26/2014,12800,5500,2070,5025,923.974548,6360,2880,5650,6000,7000,20150,56950,2732.031982,1220,6950
9/29/2014,13075,5600,2075,5037.5,907.174988,6400,2910,5675,6025,7050,20100,56600,2713.19043,1220,6975
9/30/2014,13075,5525,2085,5037.5,932.374329,6360,2915,5675,6000,7050,19900,56675,2713.19043,1220,7000
10/1/2014,13025,5575,2150,5050,911.374878,6360,2865,5600,5900,7000,19850,56200,2713.19043,1220,6975
10/2/2014,12400,5200,2070,4950,877.775818,6330,2760,5375,5750,6600,19275,55900,2716.95874,1198,6825
10/3/2014,12125,5125,2005,4825,860.976257,6155,2790,5475,5850,6600,19075,56500,2711.306152,1196,6775
10/6/2014,12300,5400,2105,4912.5,856.776367,6150,2845,5462.5,5825,6725,20000,55525,2686.812012,1206,6775
10/7/2014,12475,5450,2095,4875,860.976257,6130,2860,5425,5800,6800,20450,56500,2686.812012,1196,6875
10/8/2014,12500,5275,2020,4750,852.576477,6115,2800,5300,5725,6700,19425,56500,2670.796631,1186,6725
10/9/2014,12750,5400,2050,4775,856.776367,6140,2800,5537.5,5775,6725,19325,55800,2675.50708,1188,6775
10/10/2014,12800,5350,2020,4775,831.577087,6160,2775,5550,5750,6500,19150,56600,2675.50708,1201,6850
10/13/2014,12600,5275,2010,4700,827.377197,6100,2775,5512.5,5700,6350,18200,56600,2671.73877,1184,6800
10/14/2014,12625,5275,2020,4725,831.577087,6185,2775,5512.5,5800,6400,18000,56800,2671.73877,1216,6950
10/15/2014,12675,5525,2070,4825,839.976868,6220,2855,5700,5800,6400,17200,58325,2666.086426,1214,7000
10/16/2014,12600,5600,2045,4825,831.577087,6185,2805,5662.5,5800,6350,17175,57950,2675.50708,1208,6825
10/17/2014,12575,5675,2140,4962.5,797.978027,6390,2805,5700,5775,6550,17250,60500,2668.912598,1208,6975
10/20/2014,12625,5700,2140,5062.5,802.177917,6235,2845,5500,5725,6600,17450,59275,2669.854736,1240,6900
10/21/2014,12750,5700,2115,5012.5,797.978027,6325,2850,5662.5,5675,6500,17250,57475,2675.50708,1220,6800
10/22/2014,13025,5800,2145,5050,806.377747,6405,2860,5587.5,5725,6550,17475,57225,2675.50708,1220,6775
10/23/2014,13275,5800,2170,5087.5,806.377747,6240,2880,5687.5,5800,6700,17925,56225,2675.50708,1200,6750
10/24/2014,13325,5800,2160,5050,806.377747,6120,2870,5700,5800,6600,17650,56150,2637.823975,1200,6650
10/27/2014,13175,5700,2110,4987.5,793.778137,6010,2805,5550,5825,6525,16950,56300,2666.086426,1200,6475
10/28/2014,13325,5625,2100,5000,793.778137,5975,2685,5450,5850,6650,17050,56225,2671.73877,1184,6400
10/29/2014,13375,5725,2165,5087.5,789.578247,6220,2720,5525,5925,6875,17675,56925,2713.19043,1200,6575
10/30/2014,13000,5800,2165,5100,806.377747,6090,2760,5500,5875,6900,17675,56350,2694.348633,1180,6600
10/31/2014,13050,5950,2215,5175,814.777527,6080,2750,5525,5950,6775,18375,57750,2679.275391,1131,6825
11/3/2014,13075,5950,2220,5187.5,793.778137,6090,2760,5500,5950,6875,18350,57950,2669.854736,1084,6850
11/4/2014,13025,5825,2205,5250,789.578247,6075,2740,5450,5875,6775,17875,60700,2669.854736,1060,6725
11/5/2014,13100,5700,2215,5212.5,785.378357,6065,2740,5425,5925,6950,18600,61700,2656.665527,1037,6625
11/6/2014,12975,5650,2160,5162.5,793.778137,6020,2710,5400,5900,6950,19075,61300,2669.854736,1040,6500
11/7/2014,12700,5725,2130,5087.5,785.378357,5960,2615,5500,5900,6950,18850,61300,2669.854736,1036,6450
